vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1268,audio/mpeg,mp3,MPEG-1 or MPEG-2 audio layer III,5,0,5.233458055555556
1268,video/mp4,mp4,MPEG-4 video,9,0,9.814496666666667
