vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
15,video/mp4,mp4,MPEG-4 video,42,2.1977648095703124,3.1779797222222226
15,application/x-spss-sav,sav,SPSS System File,2,0.0012401494140625,0
