vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
899,text/csv,csv,Comma-separated values,14,1.78728515625e-4,0
899,video/mp4,mp4,MPEG-4 video,114,130.2664354560547,57.000552500000005
