vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1304,video/mp4,mp4,MPEG-4 video,149,4.74878214453125,9.597924722222222
1304,application/x-spss-sav,sav,SPSS System File,1,1.07880859375e-5,0
