vol_id,mimetype,extension,asset_type,n_files,tot_size,tot_dur,duration
989,video/mp4,mp4,MPEG-4 video,126,27840683380,109131831,NA
989,application/vnd.datavyu,opf,Datavyu,126,172178,0,NA
