vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
86,video/mp4,mp4,MPEG-4 video,9,3.655543091796875,1.3196744444444446
86,application/pdf,pdf,Portable document,2,0.0023875654296875,0
86,application/msword,doc,Microsoft Word document,1,4.55e-5,0
