vol_id,mimetype,extension,asset_type,n_files,tot_size,tot_dur,duration
694,video/mp4,mp4,MPEG-4 video,44,47438399312,160338086,NA
694,audio/mpeg,mp3,MPEG-1 or MPEG-2 audio layer III,44,12744426480,2146801320,NA
