vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1288,application/pdf,pdf,Portable document,5,5.46359375e-4,0
1288,application/x-spss-sav,sav,SPSS System File,2,0,0
1288,text/csv,csv,Comma-separated values,6,1.131455078125e-4,0
