vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1103,text/csv,csv,Comma-separated values,29,3.074033203125e-4,0
1103,video/mp4,mp4,MPEG-4 video,129,153.4328043203125,65.80105194444444
