vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1543,image/jpeg,jpg,JPEG image,1,7.5826171875e-5,0
1543,video/mp4,mp4,MPEG-4 video,2,8.832421875e-5,0.0027825
