vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1315,application/pdf,pdf,Portable document,2,3.662294921875e-4,0
1315,application/x-spss-sav,sav,SPSS System File,2,2.5435546875e-5,0
