vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1397,text/csv,csv,Comma-separated values,8,1.10798828125e-4,0
1397,video/mp4,mp4,MPEG-4 video,47,62.699913248046876,28.204819444444446
