vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1370,text/csv,csv,Comma-separated values,4,5.2525390625e-5,0
1370,video/mp4,mp4,MPEG-4 video,29,27.284480015625,13.210530833333333
