vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
339,audio/mpeg,mp3,MPEG-1 or MPEG-2 audio layer III,992,0.108243375,2.5616600000000003
339,image/jpeg,jpg,JPEG image,1,9.188291015625e-4,0
