vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1474,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,Microsoft Excel (Office Open XML) workbook,1,1.01923828125e-5,0
1474,text/csv,csv,Comma-separated values,1,2.75615234375e-5,0
