vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1361,application/vnd.datavyu,opf,Datavyu,102,8.435546875e-6,0
1361,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,1,5.0125e-5,0
