vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
899,text/csv,csv,Comma-separated values,18,2.3295703125e-4,0
899,video/mp4,mp4,MPEG-4 video,148,163.08825058691406,73.14038583333334
