vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1073,text/csv,csv,Comma-separated values,41,9.372451171875e-4,0
1073,video/mp4,mp4,MPEG-4 video,4,0.0836392666015625,0.030266944444444444
