session_id,session_name,session_date,session_release,vol_id
35669,EEG Layout,materials,EXCERPTS,781
35832,Kermit,2019-04-04,SHARED,781
35833,Animal,2019-04-01,EXCERPTS,781
35834,Beaker,2019-03-01,EXCERPTS,781
41146,NA,NA,NA,781
