vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1369,application/msword,doc,Microsoft Word document,2,0,0
1369,application/vnd.datavyu,opf,Datavyu,18,0,0
1369,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,2,0,0
1369,video/mp4,mp4,MPEG-4 video,23,0,1.3362025
