vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1279,application/pdf,pdf,Portable document,1,0,0
1279,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,1,0,0
1279,text/csv,csv,Comma-separated values,1,0,0
1279,text/plain,txt,Plain text,655,0,0
1279,video/mp4,mp4,MPEG-4 video,219,0,7.8141597222222225
