inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
3462,Sacred Heart University,http://www.sacredheart.edu/,https://nyu.databrary.org/party/3462,2,TRUE,41.220562,-73.24239469999999
