inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
4993,Strategic Education Research Partnership (SERP) Institute,https://serpinstitute.org/,https://nyu.databrary.org/party/4993,1,TRUE,38.9040293,-77.04054719999999
