inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
50,Carnegie Mellon University (CMU),https://www.cmu.edu/,https://nyu.databrary.org/party/50,5,TRUE,40.4432027,-79.9428499
