inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
3948,University of Guadalajara,http://www.udg.mx/en/welcome-university-guadalajara,https://nyu.databrary.org/party/3948,1,TRUE,20.6748238,-103.3589843
