inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
2978,London School of Economics and Political Science,http://www.lse.ac.uk/,https://nyu.databrary.org/party/2978,1,TRUE,51.5144388,-0.1164513
