inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
2273,Kutztown University of Pennsylvania,https://www.kutztown.edu/,https://nyu.databrary.org/party/2273,1,TRUE,40.5100628,-75.78336800000001
