vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1396,application/pdf,pdf,Portable document,1,0,0
1396,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,1,0,0
