vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
564,application/pdf,pdf,Portable document,32,8.69814453125e-5,0
564,application/vnd.ms-excel,xls,Microsoft Excel spreadsheet,14,1.06e-4,0
564,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,Microsoft Excel (Office Open XML) workbook,2,0,0
564,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,2,0,0
564,text/csv,csv,Comma-separated values,23,0,0
564,video/mp4,mp4,MPEG-4 video,1962,0,480.60847194444443
