inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
5468,Keimyung University,http://www.kmu.ac.kr/english/,https://nyu.databrary.org/party/5468,1,TRUE,35.85584619999999,128.4889252
