inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
2093,National Scientific and Technical Research Council (CONICET),http://www.conicet.gov.ar/?lan=en,https://nyu.databrary.org/party/2093,3,TRUE,NA,NA
