inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
9629,Nottingham Trent University,https://www.ntu.ac.uk/,https://nyu.databrary.org/party/9629,1,TRUE,52.9581371,-1.1542327
