inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
4831,Ben-Gurion University of the Negev,http://in.bgu.ac.il/en,https://nyu.databrary.org/party/4831,2,TRUE,31.261426,34.7995546
