inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
1512,Oregon Health & Science University,https://www.ohsu.edu/xd/,https://nyu.databrary.org/party/1512,1,TRUE,43.8041334,-120.5542012
