vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1206,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,Microsoft Excel (Office Open XML) workbook,1,5.53828125e-5,0
1206,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,1,3.01484375e-5,0
1206,text/plain,txt,Plain text,93,0.0018937529296875,0
1206,video/mp4,mp4,MPEG-4 video,147,91.2113540234375,119.23748055555555
