vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
881,application/pdf,pdf,Portable document,1,2.23443359375e-4,0
881,text/csv,csv,Comma-separated values,1,9.86328125e-8,0
881,text/plain,txt,Plain text,8,1.140625e-6,0
