vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1422,text/csv,csv,Comma-separated values,6,4.62109375e-5,0
1422,video/mp4,mp4,MPEG-4 video,24,31.385250916015625,12.464610555555556
