vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
979,text/csv,csv,Comma-separated values,1,1.29716796875e-5,0
979,video/mp4,mp4,MPEG-4 video,8,9.153868735351562,3.2741016666666667
