vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
709,application/pdf,pdf,Portable document,1,0,0
709,image/png,png,Portable network graphics,1,4.02705078125e-5,0
709,video/mp4,mp4,MPEG-4 video,48,50.520376973632814,34.740186666666666
