vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1379,application/pdf,pdf,Portable document,10,0.024044001953125,0
1379,video/mp4,mp4,MPEG-4 video,251,330.8784743740234,156.31086166666665
