vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1515,text/csv,csv,Comma-separated values,3,4.09375e-5,0
1515,video/mp4,mp4,MPEG-4 video,12,16.807489,6.492819999999999
