vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1453,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,Microsoft Excel (Office Open XML) workbook,1,1.04443359375e-5,0
1453,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,3,1.825927734375e-4,0
