vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1338,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx,Microsoft Word (Office Open XML) document,1,0,0
1338,text/csv,csv,Comma-separated values,5,0,0
