vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
954,text/csv,csv,Comma-separated values,20,2.562392578125e-4,0
954,video/mp4,mp4,MPEG-4 video,109,123.36943722460937,49.428489722222224
