vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1370,text/csv,csv,Comma-separated values,5,6.57099609375e-5,0
1370,video/mp4,mp4,MPEG-4 video,40,41.25033675195313,19.126955833333334
