vol_id,mimetype,extension,asset_type,n_files,tot_size_gb,tot_dur_hrs
1412,text/csv,csv,Comma-separated values,1,0,0
1412,video/mp4,mp4,MPEG-4 video,36,0,2.9002647222222224
